WEO_Country_Code,Country,Advanced_Country,Year,BCA_NGDPD,GGR_NGDP,GGSB_NPGDP,GGXWDG_NGDP,GGX_NGDP,LUR,NGDP_RPCH,NGSD_NGDP,NID_NGDP,PCPIPCH,PPPEX,PPPPC,PPPSH,TM_RPCH,TRWMA,TX_RPCH
916,Kazakhstan,0,2000,2.003,21.855,1.4961446286175946,18.840517508459076,22.022164166663323,12.753,9.8,20.142,18.139,13.154,23.374,7473.259,0.222,29.964,3.386256999169832,57.497
916,Kazakhstan,0,2001,-6.272,25.654,2.9811166507433047,13.01659029057106,21.447529069248297,10.475,13.499,20.604,26.876,8.373,25.181,8687.856,0.247,22.951,3.361591225451875,2.109
916,Kazakhstan,0,2002,-4.158,22.451,2.086,17.592,20.527,9.318,9.799,23.13,27.288,5.853,26.235,9687.029,0.263,12.199,3.334111117125422,9.178
916,Kazakhstan,0,2003,-0.884,25.351,3.295,14.962,21.355,8.754,9.3,24.82,25.704,6.447,28.747,10760.714,0.278,2.577,3.3051544781304854,12.852
916,Kazakhstan,0,2004,0.777,24.55,3.427,11.392,21.263,8.38,9.599,27.088,26.311,6.868,32.511,12026.842,0.29,28.166,1.91,32.807
916,Kazakhstan,0,2005,0.628,28.084,5.967,8.104,22.006,8.088,9.702,31.598,30.97,7.521,37.156,13486.962,0.304,28.303,3.2287888943553247,27.255
916,Kazakhstan,0,2006,-1.016,27.452,6.829,6.677,19.8,7.788,10.7,32.885,33.901,8.583,43.813,15228.561,0.32,10.973,3.1849570161084797,10.068
916,Kazakhstan,0,2007,-4.547,28.839,3.796,4.092,23.705,7.257,8.9,30.98,35.527,10.779,49.281,16839.558,0.331,24.422,3.140170751277982,15.287
916,Kazakhstan,0,2008,0.965,28.295,0.869,6.766,27.068,6.627,3.3,28.471,27.506,17.148,58.472,17515.701,0.333,6.16,2.22,7.076
916,Kazakhstan,0,2009,-0.117,22.142,-0.6,10.227,23.47,6.554,1.2,29.298,29.415,7.3,60.84,17370.983,0.339,-11.11,3.1292675758089112,2.51
916,Kazakhstan,0,2010,1.809,23.943,1.768,10.683,22.473,5.762,7.299,27.182,25.374,7.125,71.857,18600.612,0.346,-5.817,4.4,0.904
916,Kazakhstan,0,2011,7.303,27.045,5.65,10.161,21.234,5.388,7.501,30.301,22.998,8.354,84.788,20118.282,0.359,3.927,3.2,13.638
916,Kazakhstan,0,2012,1.264,26.343,4.263,12.125,21.912,5.283,5.001,26.493,25.23,5.118,87.055,21216.682,0.365,27.72,3.68,2.446
916,Kazakhstan,0,2013,1.913,24.754,4.494,12.603,19.809,5.192,5.899,26.483,24.57,5.829,93.818,22524.164,0.374,6.93,3.75,3.257
916,Kazakhstan,0,2014,-1.288,23.742,1.883,14.496,21.26,5.136,4.3,24.502,25.79,6.717,97.44,23552.474,0.378,-5.935,3.46,-11.239
916,Kazakhstan,0,2015,-5.412,16.611,-6.399,21.882,22.87,5.037,1.0,22.496,27.908,6.651,98.499,23660.483,0.369,-5.319,4.85,-3.003
916,Kazakhstan,0,2016,-5.073,17.008,-4.196,19.677,21.512,4.93,0.9,22.755,27.828,14.556,111.099,23759.938,0.361,-13.734,2.55,2.608
916,Kazakhstan,0,2017,-2.054,19.822,-4.21,19.869,24.088,4.872,3.901,24.298,26.352,7.429,121.614,24789.304,0.361,4.997,2.39,11.362
916,Kazakhstan,0,2018,-0.984,21.426,2.319,20.259,18.847,4.828,4.1,24.274,25.258,6.025,130.109,25997.288,0.361,8.416,2.37,2.51
916,Kazakhstan,0,2019,-3.869,19.679,-1.293,19.944,20.248,4.794,4.5,23.759,27.628,5.244,126.169,29767.629,0.395,12.533,2.32,6.401
916,Kazakhstan,0,2020,-6.406,17.509,-6.734,26.357,24.546,4.925,-2.6,22.401,28.807,6.799,124.875,30164.604,0.407,-27.345,1.96,-9.623
916,Kazakhstan,0,2021,-1.356,17.104,-5.052,25.1,22.07,4.9,4.1,25.178,26.533,8.002,129.063,34233.476,0.418,-10.732,2.17,-3.763
916,Kazakhstan,0,2022,3.128,21.823,0.074,23.524,21.718,4.875,3.299,28.125,24.997,14.956,144.152,36660.837,0.418,13.972,2.9,1.877
916,Kazakhstan,0,2023,-3.313,21.667,-1.7,22.769,23.175,4.775,5.1,26.245,29.558,14.558,153.822,39463.307,0.425,24.767,2.5309511349078724,16.425
916,Kazakhstan,0,2024,-1.535,19.767,-2.67,24.752,22.1,4.775,3.502,26.988,28.514,8.639,159.547,41366.311,0.427,0.089,2.4826284009658526,3.632
542,Korea,1,1995,-1.743,15.651,1.955,8.474,13.494,2.067,9.615,38.013,38.72,4.481,794.105,12644.212,1.493,22.03,6.84,22.956
542,Korea,1,1996,-3.869,16.314,1.885,7.798,14.019,2.058,7.891,36.282,39.191,4.925,811.884,13759.97,1.552,14.136,15.02,10.19
542,Korea,1,1997,-1.829,16.158,1.786,9.675,13.848,2.617,6.171,36.32,36.969,4.439,830.072,14722.252,1.584,2.362,13.45,18.714
542,Korea,1,1998,10.112,17.13,2.143,13.821,16.039,6.95,-5.129,38.115,27.615,7.514,857.587,14022.48,1.464,-24.219,13.61,14.565
542,Korea,1,1999,4.228,17.298,1.386,15.766,16.152,6.583,11.467,35.702,30.83,0.813,835.221,15739.33,1.577,24.635,5.9,12.27
542,Korea,1,2000,1.703,19.926,3.877,16.087,16.021,4.425,9.211,34.177,33.018,2.259,824.616,17432.121,1.639,22.429,9.55,15.385
542,Korea,1,2001,0.381,19.361,2.513,16.625,16.941,4.0,4.726,32.36,31.867,4.067,835.011,18524.335,1.676,-3.51,10.41,-1.689
542,Korea,1,2002,0.626,19.115,2.952,16.444,15.886,3.258,7.744,31.81,31.306,2.762,846.98,20152.219,1.758,15.137,9.98,12.278
542,Korea,1,2003,1.552,19.377,1.526,19.102,17.869,3.55,3.075,33.157,32.397,3.515,860.191,21072.419,1.748,10.603,9.7,13.443
542,Korea,1,2004,3.561,18.587,0.029,21.603,18.5,3.658,5.184,35.614,32.685,3.591,864.982,22670.69,1.749,12.012,9.25,21.441
542,Korea,1,2005,1.257,19.109,0.932,24.917,18.154,3.75,4.358,33.934,32.714,2.754,848.226,24348.952,1.745,7.981,7.95,7.7
542,Korea,1,2006,0.191,19.9,1.034,27.043,18.715,3.475,5.245,32.975,33.004,2.242,821.507,26277.959,1.747,12.614,7.43,12.408
542,Korea,1,2007,0.858,21.303,2.082,26.346,18.809,3.258,5.842,33.57,33.249,2.535,819.922,28422.675,1.758,11.492,7.13,13.035
542,Korea,1,2008,0.16,20.683,1.401,25.856,19.102,3.175,3.004,33.378,33.704,4.674,828.067,29614.869,1.762,3.355,8.26,7.874
542,Korea,1,2009,3.366,19.778,0.658,28.791,19.539,3.633,0.82,33.27,29.558,2.756,851.81,29887.594,1.788,-6.606,7.8,-0.576
542,Korea,1,2010,2.343,19.467,1.439,28.275,17.861,3.708,6.982,35.061,32.779,2.939,864.463,32202.01,1.82,17.816,7.19,13.071
542,Korea,1,2011,1.273,20.006,1.551,31.7,18.285,3.408,3.688,34.457,33.261,4.026,857.789,33817.494,1.819,14.575,7.32,15.556
542,Korea,1,2012,3.654,20.453,1.705,33.536,18.823,3.225,2.548,34.445,31.215,2.187,852.99,35139.529,1.808,2.625,7.59,6.036
542,Korea,1,2013,5.385,19.806,0.895,36.004,19.016,3.1,3.291,34.639,29.899,1.301,847.748,36746.215,1.808,1.857,7.85,3.983
542,Korea,1,2014,5.335,19.419,0.693,37.876,18.846,3.492,3.215,34.686,29.789,1.275,841.996,38346.444,1.804,1.367,6.1,2.111
542,Korea,1,2015,6.829,19.297,0.693,38.845,18.8,3.592,2.92,35.914,29.312,0.706,861.187,39623.062,1.797,1.942,5.72,-0.004
542,Korea,1,2016,6.202,20.07,1.723,39.143,18.507,3.675,3.172,36.375,29.982,0.972,870.675,41104.719,1.798,5.428,8.67,2.451
542,Korea,1,2017,4.399,20.714,2.18,38.01,18.637,3.683,3.433,36.525,31.965,1.944,872.625,43155.911,1.792,7.922,5.05,2.491
542,Korea,1,2018,4.246,21.702,2.49,37.853,19.278,3.833,3.176,35.465,31.249,1.476,854.871,45511.086,1.784,1.637,4.83,3.797
542,Korea,1,2019,3.408,21.619,0.51,39.729,21.268,3.783,2.314,34.356,31.196,0.383,847.548,46511.218,1.727,-2.019,5.613786437176581,-0.167
542,Korea,1,2020,4.351,21.555,-1.436,45.913,23.66,3.942,-0.7,35.88,31.525,0.537,829.359,47881.492,1.784,-3.26,5.48,-1.664
542,Korea,1,2021,4.388,24.078,0.079,47.986,24.097,3.675,4.613,36.716,32.493,2.498,827.274,51880.381,1.728,10.187,4.85,10.791
542,Korea,1,2022,1.435,25.188,-1.567,49.798,26.68,2.883,2.728,34.424,33.325,5.09,786.18,57202.241,1.716,4.153,5.66,3.916
542,Korea,1,2023,1.93,22.484,-0.566,51.498,23.155,2.7,1.404,34.187,32.257,3.597,773.292,60046.345,1.685,3.521,3.5663050485338736,3.606
542,Korea,1,2024,3.851,22.115,-0.515,52.876,22.642,2.9,2.486,34.862,31.011,2.52,777.241,62960.47,1.675,4.586,3.1258752911486507,6.815
941,Latvia,1,1995,-0.299,34.252514857166425,-1.0465377485095366,5.172855460610897,33.28656785233417,6.951,-2.084,12.638,15.658,25.0,0.254,6385.675,0.042,24.858,2.8041835722180326,9.119
941,Latvia,1,1996,-4.682,34.28115547795,-1.0748232211892537,21.833214314278262,38.472649655988626,20.711,2.588,10.612,19.021,17.6,0.281,6754.75,0.041,33.506,2.18,26.276
941,Latvia,1,1997,-5.285,34.19524804033399,-1.1375113901668574,12.979334175732614,36.16267169765699,15.167,8.837,13.948,21.054,8.074,0.292,7553.736,0.043,8.964,3.21,13.493
941,Latvia,1,1998,-9.06,36.432,-1.1876138885509064,9.552,37.072,13.958,6.336,13.924,25.646,4.295,0.303,8203.56,0.045,20.357,2.737922650020271,8.422
941,Latvia,1,1999,-7.22,35.86,-1.2222966169003848,14.421,39.303,14.067,2.756,21.251,22.085,2.114,0.303,8625.701,0.044,-5.351,2.637096421728161,-6.578
941,Latvia,1,2000,-4.703,33.622,-1.2810352381714045,14.719,36.123,14.342,5.676,19.784,24.493,2.633,0.307,9390.375,0.045,2.675,2.7157637015729086,14.419
941,Latvia,1,2001,-7.509,32.318,-1.353747171561251,17.46,34.303,13.475,6.324,20.343,27.859,2.526,0.307,10331.883,0.046,15.639,2.56,9.038
941,Latvia,1,2002,-6.471,31.72,-1.393,14.888,34.225,12.492,7.088,21.376,27.848,1.963,0.318,11393.152,0.048,2.711,2.602860335591435,5.03
941,Latvia,1,2003,-7.773,31.298,-1.323,14.318,32.89,11.642,8.423,22.014,29.789,2.94,0.327,12714.796,0.051,11.865,2.531387280525936,3.98
941,Latvia,1,2004,-12.238,32.341,-0.737,14.074,33.333,11.742,8.284,20.843,33.076,6.187,0.341,14280.35,0.052,20.656,2.24,13.752
941,Latvia,1,2005,-11.784,33.325,-0.666,11.468,34.345,10.042,10.72,23.273,35.056,6.89,0.368,16501.298,0.055,17.055,2.46,23.505
941,Latvia,1,2006,-20.767,33.219,-2.048,9.58,33.675,7.033,11.972,19.056,39.821,6.571,0.401,19233.41,0.059,21.879,2.3,7.542
941,Latvia,1,2007,-20.662,33.529,-2.658,8.081,32.936,6.075,9.942,20.898,41.557,10.081,0.469,21905.624,0.061,17.446,2.24,13.86
941,Latvia,1,2008,-12.26,33.223,-4.331,17.908,36.352,7.75,-3.249,23.012,35.269,15.253,0.514,21770.011,0.058,-11.14,1.72,2.319
941,Latvia,1,2009,7.658,35.457,-5.466,35.619,42.398,17.55,-14.26,30.094,22.433,3.259,0.462,19032.304,0.05,-30.894,1.85,-12.874
941,Latvia,1,2010,1.697,36.24,-4.949,46.518,42.667,19.475,-4.456,22.041,20.339,-1.224,0.454,18772.726,0.045,12.806,2.13,13.444
941,Latvia,1,2011,-3.405,36.612,-1.94,44.504,39.886,16.208,2.574,22.359,25.75,4.222,0.474,20087.99,0.045,22.78,1.59,12.604
941,Latvia,1,2012,-3.726,37.287,-0.4,42.726,37.112,15.048,7.042,23.795,27.501,2.285,0.482,22222.117,0.047,5.247,1.46,9.498
941,Latvia,1,2013,-2.791,36.768,-0.98,40.35,37.329,11.868,2.008,21.558,24.328,0.011,0.483,23293.228,0.046,-0.127,1.49,0.659
941,Latvia,1,2014,-1.642,36.116,-0.933,41.556,37.798,10.847,1.902,22.22,23.853,0.69,0.483,24419.484,0.045,3.0,2.03,6.272
941,Latvia,1,2015,-0.61,35.873,-1.755,36.989,37.393,9.875,3.885,23.195,23.787,0.213,0.48,25801.843,0.046,1.647,2.02,2.974
941,Latvia,1,2016,1.569,35.628,-0.959,40.298,36.125,9.642,2.369,22.734,21.16,0.099,0.479,26896.071,0.045,3.565,2.09,3.956
941,Latvia,1,2017,1.227,35.656,-1.651,38.884,36.478,8.715,3.312,23.24,21.996,2.894,0.485,28557.902,0.045,8.546,1.96,6.352
941,Latvia,1,2018,-0.175,37.313,-2.519,36.99,38.052,7.415,3.991,23.031,23.194,2.554,0.49,30762.065,0.045,6.338,1.83,4.405
941,Latvia,1,2019,-0.621,37.313,-1.805,36.663,37.693,6.311,0.588,22.202,22.813,2.747,0.48,33187.953,0.046,2.224,1.84,1.298
941,Latvia,1,2020,2.913,37.654,-3.245,42.742,41.388,8.099,-3.514,24.315,21.38,0.081,0.47,33605.287,0.046,-1.143,1.48,0.355
941,Latvia,1,2021,-3.934,37.63,-7.949,44.406,43.162,7.557,6.732,21.076,25.003,3.239,0.481,36608.228,0.045,15.061,1.39,9.045
941,Latvia,1,2022,-4.775,37.238,-5.744,41.782,40.948,6.851,2.955,20.262,25.022,17.245,0.502,40752.931,0.044,11.094,1.33,10.315
941,Latvia,1,2023,-4.008,38.519,-2.313,43.574,42.046,6.506,-0.283,18.983,22.977,9.058,0.511,41938.071,0.043,-2.843,1.25266397927059,-5.939
941,Latvia,1,2024,-3.751,38.673,-2.643,45.207,42.115,6.727,1.164,19.265,23.016,1.364,0.511,43526.926,0.042,3.0,1.3302749301756842,2.6
946,Lithuania,1,1995,-9.183,28.974,-3.9400849120712422,18.939291087841685,32.988,13.277219791850493,5.241849449972657,13.597,22.495,6.5509723539495255,0.301,7098.163,0.067,11.939671497059425,2.55,8.402570616292177
946,Lithuania,1,1996,-8.627,27.735,-3.4625230093780424,17.218858726893018,31.966,15.395374813323139,5.239,12.453,19.16,23.092,0.352,7664.898,0.068,23.166,1.9810364322774305,19.044
946,Lithuania,1,1997,-9.704,30.913,-3.124083936939826,18.33345576864273,32.619,13.461535643138715,8.292,14.87,23.519,8.735,0.385,8505.979,0.071,24.966,2.28,18.838
946,Lithuania,1,1998,-11.553,31.229,-7.661811376040642,21.786,36.827,13.279472850769466,7.543,12.757,23.662,5.369,0.394,9317.899,0.075,6.14,1.9659519002094972,4.659
946,Lithuania,1,1999,-10.886,31.195,-8.34321305440601,28.125,39.481,14.6,-1.137,10.663,20.684,1.443,0.383,9408.846,0.071,-12.351,1.9660905087970453,-16.372
946,Lithuania,1,2000,-5.864,31.969,-3.780717226233765,23.55,35.96,16.375,3.727,13.276,17.788,1.094,0.379,10051.071,0.07,4.976,1.957376328754979,9.557
946,Lithuania,1,2001,-4.688,31.459,-2.5994511507920883,22.923,35.08,17.362,6.581,14.538,18.832,1.549,0.37,11044.27,0.073,17.576,1.9469149720274652,21.209
946,Lithuania,1,2002,-5.146,31.406,-1.9378310156079834,22.16,33.202,13.737,6.734,15.57,20.62,0.336,0.366,12067.704,0.076,18.582,0.63,18.611
946,Lithuania,1,2003,-6.809,30.844,-2.421749544449412,20.395,32.111,12.441,10.495,15.127,21.504,-1.077,0.356,13708.384,0.081,8.856,0.66,8.426
946,Lithuania,1,2004,-7.637,31.758,-2.055864580389347,18.722,33.294,10.884,6.507,15.145,22.078,1.154,0.355,15162.303,0.082,15.211,2.24,4.093
946,Lithuania,1,2005,-7.388,32.956,-1.869,17.645,33.461,8.324,7.929,16.886,24.273,2.672,0.368,17154.97,0.085,16.831,2.46,17.028
946,Lithuania,1,2006,-10.616,33.311,-3.246,17.255,33.758,5.778,7.442,16.304,26.919,3.757,0.381,19305.709,0.087,14.271,2.3,12.819
946,Lithuania,1,2007,-15.326,33.475,-7.354,15.886,34.474,4.248,11.098,16.936,32.262,5.818,0.403,22292.533,0.091,10.627,2.24,3.195
946,Lithuania,1,2008,-13.255,33.878,-9.468,14.611,37.154,5.827,2.413,14.719,27.973,11.092,0.433,23510.804,0.091,9.409,1.72,11.383
946,Lithuania,1,2009,2.037,34.361,-6.6,27.983,43.7,13.787,-14.687,14.712,12.676,4.161,0.417,20406.851,0.078,-27.7,1.85,-13.496
946,Lithuania,1,2010,0.217,34.308,-4.238,36.217,41.209,17.814,1.584,18.321,18.104,1.191,0.422,21426.728,0.076,16.482,2.13,16.197
946,Lithuania,1,2011,-3.67,32.508,-7.526,37.123,41.437,15.39,6.117,18.235,21.904,4.124,0.436,23736.511,0.077,14.478,1.59,14.752
946,Lithuania,1,2012,-1.574,32.057,-2.177,39.76,35.203,13.366,3.805,18.266,19.839,3.164,0.439,25437.265,0.078,4.279,1.46,10.96
946,Lithuania,1,2013,1.684,31.992,-1.934,38.636,34.605,11.77,3.648,21.13,19.446,1.164,0.438,27086.67,0.078,6.907,1.49,7.305
946,Lithuania,1,2014,3.463,33.345,-0.296,40.519,34.009,10.699,3.473,23.116,19.653,0.242,0.434,28761.785,0.078,-1.862,2.03,-1.945
946,Lithuania,1,2015,-2.435,34.198,0.029,42.69,34.406,9.119,2.01,18.698,21.133,-0.677,0.43,29891.988,0.077,8.423,2.02,1.939
946,Lithuania,1,2016,-1.07,33.54,0.685,39.875,33.28,7.861,2.577,18.667,19.737,0.678,0.433,31349.538,0.077,5.825,2.09,6.322
946,Lithuania,1,2017,0.536,32.881,0.707,39.368,32.426,7.073,4.253,19.634,19.099,3.718,0.443,33736.503,0.077,9.735,1.96,12.203
946,Lithuania,1,2018,0.286,33.748,0.742,33.662,33.151,6.146,3.992,20.594,20.308,2.531,0.447,36377.096,0.077,6.059,1.83,7.179
946,Lithuania,1,2019,3.538,33.992,0.628,35.782,33.728,6.254,4.615,21.369,17.831,2.242,0.432,40590.098,0.081,6.322,1.84,10.213
946,Lithuania,1,2020,7.29,34.679,-5.398,46.276,41.9,8.488,0.092,21.831,14.541,1.062,0.433,41134.624,0.083,-4.525,1.48,-0.188
946,Lithuania,1,2021,1.135,36.063,-1.502,43.428,37.044,7.113,6.175,21.662,20.527,4.625,0.434,46424.91,0.084,19.99,1.39,17.353
946,Lithuania,1,2022,-5.462,35.437,-1.564,38.034,36.089,5.95,2.444,21.631,27.094,18.858,0.473,50531.851,0.083,12.439,1.33,12.213
946,Lithuania,1,2023,1.94,37.176,-0.457,38.29,37.984,6.875,-0.282,21.709,19.768,8.685,0.488,51129.222,0.08,-4.934,1.568697517154248,-3.309
946,Lithuania,1,2024,2.815,38.743,-1.329,38.143,40.351,7.3,2.431,22.001,19.186,0.852,0.491,53623.635,0.079,1.523,1.5440384664863966,1.979
548,Malaysia,0,1995,-8.947,25.7,4.134,38.166,22.598,3.143,9.83,34.589,43.523,3.468,1.196,9794.23,0.53,24.842,4.947165162831577,18.552
548,Malaysia,0,1996,-4.062,25.66,3.246,32.769,22.391,2.516,10.002,37.901,41.964,3.479,1.218,10691.542,0.562,5.211,6.27,8.995
548,Malaysia,0,1997,-5.439,25.995,4.866,29.62,21.155,2.445,7.327,37.936,43.377,2.655,1.239,11379.682,0.58,6.238,5.37,5.279
548,Malaysia,0,1998,12.117,22.486,0.564,33.636,23.114,3.225,-7.359,41.661,29.539,5.293,1.329,10391.447,0.524,-19.084,5.23,-0.261
548,Malaysia,0,1999,14.621,21.64,-3.54,34.363,24.643,3.425,6.131,40.279,25.658,2.731,1.311,10903.4,0.537,12.659,5.14,13.664
548,Malaysia,0,2000,8.309,19.58,-7.177,32.518,25.632,3.1,8.671,37.706,29.397,1.551,1.398,11815.28,0.555,22.57,4.81,13.278
548,Malaysia,0,2001,7.211,23.863,-4.376,38.065,28.223,3.675,0.518,34.048,26.838,1.427,1.346,11827.458,0.545,-6.847,5.06,-2.658
548,Malaysia,0,2002,6.546,23.184,-4.366,39.532,27.144,3.475,5.391,34.546,27.24,1.793,1.367,12349.747,0.559,4.46,4.2,7.241
548,Malaysia,0,2003,11.149,23.472,-5.108,41.393,28.069,3.6,5.789,36.303,25.532,1.074,1.385,13010.596,0.571,2.756,4.57,7.407
548,Malaysia,0,2004,11.099,22.531,-3.95,41.96,25.884,3.55,6.783,36.949,25.85,1.42,1.429,13944.407,0.58,19.281,5.37,21.797
548,Malaysia,0,2005,13.764,21.705,-2.979,40.778,24.538,3.55,4.976,36.886,23.122,3.039,1.456,14771.257,0.582,6.03,4.27,5.778
548,Malaysia,0,2006,15.362,22.972,-2.797,39.662,25.574,3.325,5.584,38.787,23.425,3.621,1.469,15864.637,0.584,14.411,3.68,6.907
548,Malaysia,0,2007,14.663,23.318,-2.838,39.348,25.889,3.225,6.299,38.629,23.966,2.027,1.5,17149.238,0.59,3.32,3.71,-3.852
548,Malaysia,0,2008,16.295,23.515,-2.878,39.361,26.92,3.325,4.832,38.559,22.265,5.429,1.624,17992.286,0.602,-7.557,3.89,-13.055
548,Malaysia,0,2009,14.829,25.009,-5.272,50.408,30.889,3.675,-1.514,33.236,18.407,0.597,1.517,17523.183,0.597,-21.902,3.55,-10.467
548,Malaysia,0,2010,9.941,22.285,-4.671,51.212,26.604,3.3,7.528,33.597,23.657,1.72,1.556,18733.38,0.611,12.117,3.12,3.622
548,Malaysia,0,2011,10.741,23.52,-3.291,51.898,27.088,3.05,5.293,34.197,23.456,3.183,1.607,19804.071,0.62,5.6,4.17,6.257
548,Malaysia,0,2012,5.094,25.403,-3.343,53.788,28.505,3.025,5.474,31.045,25.951,1.655,1.593,20953.984,0.634,-0.607,4.41,-6.492
548,Malaysia,0,2013,3.435,24.302,-3.313,55.656,27.78,3.1,4.694,29.543,26.108,2.105,1.569,21791.24,0.642,1.826,4.44,0.074
548,Malaysia,0,2014,4.327,23.329,-2.584,55.373,25.957,2.875,6.007,29.485,25.158,3.143,1.58,23123.814,0.658,3.801,1.28,6.502
548,Malaysia,0,2015,2.987,22.162,-2.64,56.971,24.708,3.15,5.007,28.411,25.424,2.104,1.564,24131.69,0.669,1.693,3.7048769338456657,4.05
548,Malaysia,0,2016,2.393,20.255,-2.709,55.787,22.858,3.45,4.45,28.389,25.996,2.076,1.575,25085.146,0.678,1.55,4.02,3.89
548,Malaysia,0,2017,2.791,19.631,-2.592,54.395,22.043,3.425,5.813,28.338,25.547,3.799,1.606,26690.329,0.691,8.464,3.4859361956706896,7.26
548,Malaysia,0,2018,2.231,20.155,-3.569,55.646,22.8,3.325,4.843,26.128,23.897,0.969,1.583,28247.327,0.695,2.329,3.350598763808123,2.125
548,Malaysia,0,2019,3.498,21.567,-4.072,57.083,23.575,3.275,4.413,24.546,21.048,0.663,1.563,29750.268,0.694,-1.944,3.2199199399597873,-0.812
548,Malaysia,0,2020,4.166,20.139,-3.951,67.693,25.04,4.525,-5.457,23.824,19.658,-1.139,1.523,28696.214,0.669,-8.875,3.6,0.401
548,Malaysia,0,2021,3.886,18.418,-5.243,69.162,24.451,4.65,3.315,26.011,22.126,2.477,1.515,31385.057,0.658,24.776,3.62,17.419
548,Malaysia,0,2022,3.19,19.839,-5.172,65.5,24.647,3.825,8.862,26.8,23.61,3.379,1.505,36517.067,0.692,16.844,3.42,9.371
548,Malaysia,0,2023,1.547,19.621,-4.691,69.762,24.173,3.625,3.555,24.017,22.47,2.489,1.425,38693.715,0.694,-5.075,2.449663505496529,-4.53
548,Malaysia,0,2024,2.626,18.201,-3.727,68.384,21.795,3.525,4.8,25.373,22.746,2.799,1.458,41021.961,0.705,8.906,2.251638749137077,4.442
181,Malta,1,1995,-4.599,36.88010065325199,-1.6020170546665473,42.612,38.96992464990046,4.9,2.256529837733737,29.753,33.221,3.973,0.472,16490.047,0.016,10.032,9.993466438677771,5.366
181,Malta,1,1996,-4.98,36.62713346866271,-1.7056050541738697,48.405,39.62459436452038,5.2,2.3467599664816685,23.811,29.884,1.964,0.464,17372.468,0.016,-5.921,8.884034976199931,-5.899
181,Malta,1,1997,-2.594,36.60116568443523,-5.49417056014398,57.183,41.015661877100875,6.2,2.451830374604545,28.15,26.713,3.919,0.472,18382.633,0.016,-1.684,8.71,3.975
181,Malta,1,1998,-2.526,38.311841656420896,-2.1843758637721558,62.42,41.21226621690096,6.6,2.5245140777588793,25.678,24.555,3.673,0.481,19082.84,0.017,2.511,5.196531964572333,8.141
181,Malta,1,1999,-1.428,39.1274366947747,-2.583762301395709,65.624,41.99444885982474,7.1,2.6164468334160365,29.759,24.853,2.294,0.49,19968.166,0.017,10.125,4.14791209832978,8.231
181,Malta,1,2000,-4.874,34.884,-6.374,60.591,40.368,6.758,2.6291303692650994,15.967,27.321,3.03,0.561,20095.249,0.016,10.431,9.71,5.582
181,Malta,1,2001,-1.466,35.569,-5.734,65.728,41.671,7.617,-0.758,17.638,21.052,2.518,0.574,20253.68,0.015,-9.157,5.629550471407146,-3.979
181,Malta,1,2002,0.952,36.191,-5.864,61.973,41.543,7.025,2.742,19.745,17.529,2.626,0.571,20959.758,0.015,1.242,5.94,6.312
181,Malta,1,2003,-1.222,36.184,-10.259,68.128,45.161,7.567,3.695,20.158,23.007,1.939,0.548,22015.135,0.015,4.555,5.65,-0.342
181,Malta,1,2004,-5.417,37.566,-4.284,70.168,41.831,7.217,0.407,19.139,23.583,2.719,0.545,22553.139,0.014,-1.176,2.24,-2.104
181,Malta,1,2005,-8.187,39.723,-2.791,70.244,42.555,6.942,2.879,18.722,26.797,2.529,0.537,23763.592,0.014,5.986,2.46,4.303
181,Malta,1,2006,-9.363,39.906,0.193,64.545,42.367,6.817,2.336,14.991,20.91,2.57,0.533,24924.409,0.014,18.433,2.3,17.511
181,Malta,1,2007,-3.856,38.965,-0.888,62.037,41.02,6.467,5.037,19.563,22.521,0.713,0.531,26848.357,0.014,8.13,2.24,10.865
181,Malta,1,2008,-1.034,37.915,-4.012,61.526,41.97,5.975,4.41,21.197,22.231,4.676,0.538,28417.222,0.014,19.529,1.72,19.409
181,Malta,1,2009,-6.423,37.861,-1.233,66.045,40.974,6.883,-1.396,14.811,21.234,1.836,0.547,27980.968,0.014,-12.942,1.85,-11.98
181,Malta,1,2010,-4.479,37.667,-0.551,65.033,39.89,6.842,6.198,17.385,21.864,2.032,0.555,29851.183,0.014,14.985,2.13,17.661
181,Malta,1,2011,-0.195,38.319,-0.985,68.938,41.305,6.392,0.991,17.31,17.505,2.516,0.552,30697.678,0.014,6.615,1.59,9.06
181,Malta,1,2012,1.631,38.192,-0.532,65.611,41.497,6.2,4.102,20.904,19.273,3.225,0.554,32352.71,0.014,8.125,1.46,7.528
181,Malta,1,2013,2.505,37.698,-0.633,64.93,39.885,6.108,6.292,19.604,17.098,0.991,0.557,34562.709,0.014,-2.544,1.49,2.363
181,Malta,1,2014,8.315,37.889,-0.973,60.717,39.375,5.733,7.632,24.222,15.907,0.777,0.56,37238.822,0.015,2.123,2.03,6.093
181,Malta,1,2015,2.639,36.832,-1.661,55.013,37.672,5.392,9.621,26.094,23.455,1.168,0.578,40238.545,0.016,32.043,2.02,24.04
181,Malta,1,2016,-0.551,36.388,2.383,53.107,35.291,4.7,4.078,21.388,21.94,0.897,0.584,41271.02,0.016,6.711,2.09,8.068
181,Malta,1,2017,5.579,35.943,1.729,45.513,32.806,4.008,12.972,24.738,19.159,1.262,0.586,46440.757,0.017,9.162,1.96,15.993
181,Malta,1,2018,5.351,36.167,0.83,41.394,34.306,3.958,7.188,25.004,19.653,1.735,0.587,49009.127,0.018,16.39,1.83,13.189
