WEO_Country_Code,Country,Advanced_Country,Year,PCPIPCH,GGSB_NPGDP,GGXWDG_NGDP,PPPPC,TX_RPCH,TM_RPCH,NID_NGDP
946,Lithuania,1,2019,2.242,0.628,35.782,40590.098,10.213,6.322,17.831
946,Lithuania,1,2020,1.062,-5.398,46.276,41134.624,-0.188,-4.525,14.541
946,Lithuania,1,2021,4.625,-1.502,43.428,46424.91,17.353,19.99,20.527
946,Lithuania,1,2022,18.858,-1.564,38.034,50531.851,12.213,12.439,27.094
946,Lithuania,1,2023,8.685,-0.457,38.29,51129.222,-3.309,-4.934,19.768
946,Lithuania,1,2024,0.852,-1.329,38.143,53623.635,1.979,1.523,19.186
548,Malaysia,0,2000,1.551,-7.177,32.518,11815.28,13.278,22.57,29.397
548,Malaysia,0,2001,1.427,-4.376,38.065,11827.458,-2.658,-6.847,26.838
548,Malaysia,0,2002,1.793,-4.366,39.532,12349.747,7.241,4.46,27.24
548,Malaysia,0,2003,1.074,-5.108,41.393,13010.596,7.407,2.756,25.532
548,Malaysia,0,2004,1.42,-3.95,41.96,13944.407,21.797,19.281,25.85
548,Malaysia,0,2005,3.039,-2.979,40.778,14771.257,5.778,6.03,23.122
548,Malaysia,0,2006,3.621,-2.797,39.662,15864.637,6.907,14.411,23.425
548,Malaysia,0,2007,2.027,-2.838,39.348,17149.238,-3.852,3.32,23.966
548,Malaysia,0,2008,5.429,-2.878,39.361,17992.286,-13.055,-7.557,22.265
548,Malaysia,0,2009,0.597,-5.272,50.408,17523.183,-10.467,-21.902,18.407
548,Malaysia,0,2010,1.72,-4.671,51.212,18733.38,3.622,12.117,23.657
548,Malaysia,0,2011,3.183,-3.291,51.898,19804.071,6.257,5.6,23.456
548,Malaysia,0,2012,1.655,-3.343,53.788,20953.984,-6.492,-0.607,25.951
548,Malaysia,0,2013,2.105,-3.313,55.656,21791.24,0.074,1.826,26.108
548,Malaysia,0,2014,3.143,-2.584,55.373,23123.814,6.502,3.801,25.158
548,Malaysia,0,2015,2.104,-2.64,56.971,24131.69,4.05,1.693,25.424
548,Malaysia,0,2016,2.076,-2.709,55.787,25085.146,3.89,1.55,25.996
548,Malaysia,0,2017,3.799,-2.592,54.395,26690.329,7.26,8.464,25.547
548,Malaysia,0,2018,0.969,-3.569,55.646,28247.327,2.125,2.329,23.897
548,Malaysia,0,2019,0.663,-4.072,57.083,29750.268,-0.812,-1.944,21.048
548,Malaysia,0,2020,-1.139,-3.951,67.693,28696.214,0.401,-8.875,19.658
548,Malaysia,0,2021,2.477,-5.243,69.162,31385.057,17.419,24.776,22.126
548,Malaysia,0,2022,3.379,-5.172,65.5,36517.067,9.371,16.844,23.61
548,Malaysia,0,2023,2.489,-4.691,69.762,38693.715,-4.53,-5.075,22.47
548,Malaysia,0,2024,2.799,-3.727,68.384,41021.961,4.442,8.906,22.746
181,Malta,1,2000,3.03,-6.374,60.591,20095.249,5.582,10.431,27.321
181,Malta,1,2001,2.518,-5.734,65.728,20253.68,-3.979,-9.157,21.052
181,Malta,1,2002,2.626,-5.864,61.973,20959.758,6.312,1.242,17.529
181,Malta,1,2003,1.939,-10.259,68.128,22015.135,-0.342,4.555,23.007
181,Malta,1,2004,2.719,-4.284,70.168,22553.139,-2.104,-1.176,23.583
181,Malta,1,2005,2.529,-2.791,70.244,23763.592,4.303,5.986,26.797
181,Malta,1,2006,2.57,0.193,64.545,24924.409,17.511,18.433,20.91
181,Malta,1,2007,0.713,-0.888,62.037,26848.357,10.865,8.13,22.521
181,Malta,1,2008,4.676,-4.012,61.526,28417.222,19.409,19.529,22.231
181,Malta,1,2009,1.836,-1.233,66.045,27980.968,-11.98,-12.942,21.234
181,Malta,1,2010,2.032,-0.551,65.033,29851.183,17.661,14.985,21.864
181,Malta,1,2011,2.516,-0.985,68.938,30697.678,9.06,6.615,17.505
181,Malta,1,2012,3.225,-0.532,65.611,32352.71,7.528,8.125,19.273
181,Malta,1,2013,0.991,-0.633,64.93,34562.709,2.363,-2.544,17.098
181,Malta,1,2014,0.777,-0.973,60.717,37238.822,6.093,2.123,15.907
181,Malta,1,2015,1.168,-1.661,55.013,40238.545,24.04,32.043,23.455
181,Malta,1,2016,0.897,2.383,53.107,41271.02,8.068,6.711,21.94
181,Malta,1,2017,1.262,1.729,45.513,46440.757,15.993,9.162,19.159
181,Malta,1,2018,1.735,0.83,41.394,49009.127,13.189,16.39,19.653
181,Malta,1,2019,1.519,0.773,39.196,52470.855,7.194,10.557,20.969
181,Malta,1,2020,0.794,-0.477,48.613,50004.825,5.956,7.956,22.518
181,Malta,1,2021,0.715,-2.228,49.564,58476.852,-0.353,-3.104,23.971
181,Malta,1,2022,6.125,-1.739,49.335,64634.131,13.694,18.46,25.183
181,Malta,1,2023,5.567,-4.1,47.301,69181.837,4.656,-0.41,19.554
181,Malta,1,2024,2.67,-4.559,47.659,72941.905,6.247,6.078,19.509
684,Mauritius,0,2000,4.217,0.0,56.944,9161.662,22.078,-3.771,28.204
684,Mauritius,0,2001,5.391,-2.045,58.184,9592.968,14.654,3.3,19.59
684,Mauritius,0,2002,6.414,-1.282,62.955,9832.047,6.267,6.471,20.839
684,Mauritius,0,2003,2.686,-1.077,66.947,10549.502,3.895,3.443,22.377
684,Mauritius,0,2004,4.71,-0.881,59.421,11228.299,0.541,10.345,23.051
684,Mauritius,0,2005,4.937,-0.545,58.292,11679.253,0.451,9.671,21.421
684,Mauritius,0,2006,8.914,-0.324,55.307,12524.3,-3.364,9.212,25.233
684,Mauritius,0,2007,8.825,1.213,48.808,13538.506,11.089,10.119,25.64
684,Mauritius,0,2008,9.723,2.232,48.759,14490.181,3.545,2.962,25.009
684,Mauritius,0,2009,2.524,1.679,56.837,15022.927,-15.871,-9.459,23.45
684,Mauritius,0,2010,2.924,-0.229,54.392,15833.378,9.814,6.897,26.745
684,Mauritius,0,2011,6.532,0.453,54.865,16792.08,8.84,6.032,23.628
684,Mauritius,0,2012,3.86,0.873,54.184,17653.713,8.595,3.364,24.057
684,Mauritius,0,2013,3.535,-0.47,56.476,18516.658,-6.368,4.132,21.527
684,Mauritius,0,2014,3.224,-1.396,59.129,19520.509,7.351,4.241,19.069
684,Mauritius,0,2015,1.275,-1.197,63.021,20402.015,-2.622,4.182,17.492
684,Mauritius,0,2016,0.999,-1.281,62.596,21380.588,-6.615,3.137,17.273
684,Mauritius,0,2017,3.675,-1.491,61.337,22600.857,3.607,5.372,17.668
684,Mauritius,0,2018,3.231,-2.006,63.148,23067.147,3.41,3.591,18.873
684,Mauritius,0,2019,0.454,-7.857,81.068,24036.802,-4.885,1.311,19.436
684,Mauritius,0,2020,2.52,-12.964,91.896,21325.955,-39.23,-12.068,18.215
684,Mauritius,0,2021,4.039,-3.068,85.92,22781.577,-7.184,10.774,19.793
684,Mauritius,0,2022,10.785,-1.631,81.203,26629.86,41.047,9.038,20.424
684,Mauritius,0,2023,7.045,-2.857,78.649,29511.256,9.113,-0.217,23.809
684,Mauritius,0,2024,3.472,-2.645,80.132,32062.706,11.049,2.563,23.679
273,Mexico,0,2000,9.486,-2.446,38.455,13900.842,15.27,21.031,22.265
273,Mexico,0,2001,6.366,-0.113,37.315,13957.268,1.837,-0.298,20.274
273,Mexico,0,2002,5.037,1.205,39.866,13942.988,2.739,3.614,20.408
273,Mexico,0,2003,4.55,0.938,42.133,14189.513,-1.772,3.012,20.881
273,Mexico,0,2004,4.694,0.571,38.906,14891.8,5.762,7.027,22.046
273,Mexico,0,2005,3.99,-0.436,36.841,15476.879,6.372,5.926,21.522
273,Mexico,0,2006,3.633,-0.943,35.777,16486.01,8.698,7.707,22.564
273,Mexico,0,2007,3.969,-1.389,35.529,17023.663,2.52,5.743,23.072
273,Mexico,0,2008,5.13,-1.28,40.605,17241.842,-2.055,3.812,24.121
273,Mexico,0,2009,5.296,-2.64,41.667,16003.763,-10.104,-16.387,23.259
273,Mexico,0,2010,4.155,-3.547,40.155,16747.819,23.08,17.111,23.331
273,Mexico,0,2011,3.404,-3.779,41.167,17425.431,9.287,6.235,24.252
273,Mexico,0,2012,4.111,-4.321,40.815,18129.239,7.918,5.648,24.378
273,Mexico,0,2013,3.804,-3.955,44.066,18355.915,2.702,3.63,22.681
273,Mexico,0,2014,4.019,-4.473,47.093,18913.756,7.572,5.962,22.293
273,Mexico,0,2015,2.719,-4.254,50.973,19393.676,7.029,4.949,23.736
273,Mexico,0,2016,2.82,-3.783,55.003,19728.461,3.067,2.534,24.343
273,Mexico,0,2017,6.042,-2.301,52.521,20262.587,3.198,5.649,23.892
273,Mexico,0,2018,4.898,-2.78,52.202,20685.338,6.527,5.604,23.477
273,Mexico,0,2019,3.635,-2.624,51.859,20742.271,1.164,-1.081,22.12
273,Mexico,0,2020,3.398,-3.037,58.505,19137.29,-7.019,-11.991,20.207
273,Mexico,0,2021,5.693,-3.145,56.895,20758.733,7.217,15.05,21.617
273,Mexico,0,2022,7.898,-4.055,54.169,22885.648,8.682,8.305,22.705
273,Mexico,0,2023,5.525,-4.495,53.097,24248.718,-7.305,4.955,24.562
273,Mexico,0,2024,4.676,-6.203,57.746,24971.323,-0.549,1.094,24.726
686,Morocco,0,2000,1.832,-4.685,64.86,3617.778,5.883,7.001,21.846
686,Morocco,0,2001,0.643,-5.099,60.435,3925.445,15.465,11.069,23.115
686,Morocco,0,2002,2.81,-4.336,59.372,4064.06,39.425,18.228,22.723
686,Morocco,0,2003,1.118,-3.34,56.929,4348.158,-2.498,5.245,24.538
686,Morocco,0,2004,1.474,-3.048,54.431,4618.612,9.116,6.673,26.256
686,Morocco,0,2005,1.09,-5.468,54.767,4842.165,2.936,11.193,25.363
686,Morocco,0,2006,3.234,-2.099,50.642,5310.116,6.483,5.811,25.957
686,Morocco,0,2007,1.972,-0.95,47.066,5530.714,12.068,16.866,31.352
686,Morocco,0,2008,3.754,-0.278,41.991,5896.409,-3.173,11.961,37.226
686,Morocco,0,2009,-0.219,-1.791,42.622,6107.69,-6.315,0.111,33.057
686,Morocco,0,2010,0.989,-3.968,45.276,6338.834,16.959,-0.225,32.191
686,Morocco,0,2011,0.979,-6.35,48.555,6726.033,2.372,9.102,34.074
686,Morocco,0,2012,1.293,-7.028,52.282,6972.098,7.652,0.544,32.651
686,Morocco,0,2013,1.809,-4.328,57.076,7323.531,5.618,-6.872,32.919
686,Morocco,0,2014,0.522,-4.047,58.564,7561.187,-0.546,3.266,30.511
686,Morocco,0,2015,1.559,-3.53,58.394,7880.072,6.117,-2.013,29.994
686,Morocco,0,2016,1.535,-1.972,60.084,7912.473,7.524,16.406,31.747
686,Morocco,0,2017,0.806,-3.049,60.261,8372.935,10.471,6.405,31.456
686,Morocco,0,2018,1.6,-2.726,60.458,8054.832,2.286,5.428,31.941
686,Morocco,0,2019,0.197,-3.832,60.27,8309.034,4.409,0.824,30.421
686,Morocco,0,2020,0.688,-5.566,72.245,7958.078,-16.776,-11.81,28.62
686,Morocco,0,2021,1.366,-6.228,69.351,8908.245,7.607,12.84,30.513
686,Morocco,0,2022,6.641,-5.363,71.532,9594.767,31.72,13.663,30.126
686,Morocco,0,2023,6.137,-4.553,69.47,10180.615,6.946,8.971,28.661
686,Morocco,0,2024,1.72,-4.265,68.712,10615.06,1.363,1.541,27.788
138,Netherlands,1,2000,2.347,-0.752,52.155,34897.816,12.001,11.168,22.459
138,Netherlands,1,2001,5.113,-2.134,49.414,36233.07,1.591,2.722,22.604
138,Netherlands,1,2002,3.852,-2.629,48.693,36616.016,0.505,0.42,20.966
138,Netherlands,1,2003,2.227,-2.448,49.804,37174.005,1.775,2.066,20.431
138,Netherlands,1,2004,1.383,-1.07,50.095,38785.378,8.13,6.301,20.235
138,Netherlands,1,2005,1.491,0.062,49.58,40694.418,5.731,5.446,20.391
138,Netherlands,1,2006,1.654,-0.169,44.96,43357.67,7.219,7.492,20.935
138,Netherlands,1,2007,1.587,-1.591,42.741,46193.838,5.431,7.935,23.229
138,Netherlands,1,2008,2.213,-1.766,54.352,47946.176,1.79,-0.766,22.206
138,Netherlands,1,2009,0.972,-3.878,56.29,46244.648,-8.662,-7.578,20.577
138,Netherlands,1,2010,0.929,-4.804,58.897,47167.864,9.68,8.378,20.037
138,Netherlands,1,2011,2.472,-4.923,61.167,48758.716,5.732,4.733,19.912
138,Netherlands,1,2012,2.818,-3.409,65.69,48961.992,3.72,2.932,18.583
138,Netherlands,1,2013,2.556,-2.091,67.161,49633.383,3.104,3.079,18.361
138,Netherlands,1,2014,0.32,-1.873,67.166,51160.415,5.264,4.034,17.707
138,Netherlands,1,2015,0.219,-1.632,63.799,52507.542,8.541,15.946,22.17
138,Netherlands,1,2016,0.114,0.132,60.883,54041.11,1.895,-2.377,19.776
138,Netherlands,1,2017,1.293,0.741,55.986,56200.904,6.905,7.616,20.215
138,Netherlands,1,2018,1.599,0.616,51.558,58992.326,4.93,5.557,20.48
138,Netherlands,1,2019,2.669,0.545,47.583,62571.485,2.746,3.959,21.758
138,Netherlands,1,2020,1.106,2.083,53.337,62718.576,-3.771,-4.103,21.352
138,Netherlands,1,2021,2.819,1.465,50.436,69551.931,6.957,6.676,22.194
138,Netherlands,1,2022,11.617,0.325,48.354,77728.83,4.415,4.354,22.863
138,Netherlands,1,2023,4.117,0.076,45.024,79586.245,-0.465,-1.654,19.96
138,Netherlands,1,2024,3.171,-1.13,44.264,81494.628,0.441,0.5,19.538
196,New Zealand,1,2000,2.615,0.438,30.025,23633.265,7.65,-0.767,22.638
196,New Zealand,1,2001,2.626,1.251,28.16,24605.703,3.314,2.273,21.804
196,New Zealand,1,2002,2.677,1.819,26.396,25736.373,6.932,9.805,23.377
196,New Zealand,1,2003,1.754,2.12,24.718,26886.053,2.349,8.467,23.623
196,New Zealand,1,2004,2.29,2.666,22.505,28513.945,5.073,16.904,25.312
196,New Zealand,1,2005,3.037,3.225,20.78,30007.054,-0.494,6.246,25.456
196,New Zealand,1,2006,3.365,2.499,18.401,31427.999,1.817,-2.378,23.849
196,New Zealand,1,2007,2.376,2.632,16.308,33087.614,4.838,9.147,24.798
196,New Zealand,1,2008,3.959,1.225,19.003,33322.089,-1.239,3.614,23.706
196,New Zealand,1,2009,2.116,-2.22,24.335,32823.884,2.116,-14.674,19.584
196,New Zealand,1,2010,2.302,-5.345,29.678,33418.381,3.291,10.791,20.334
196,New Zealand,1,2011,4.028,-4.712,34.722,34455.357,2.577,7.042,20.056
196,New Zealand,1,2012,1.06,-2.091,35.729,35780.313,1.865,2.784,21.301
196,New Zealand,1,2013,1.134,-1.268,34.576,36929.596,0.863,6.243,22.033
196,New Zealand,1,2014,1.228,-0.698,34.177,38360.145,3.422,8.074,22.826
196,New Zealand,1,2015,0.293,-0.362,34.192,39312.897,8.093,4.616,23.041
196,New Zealand,1,2016,0.646,0.079,33.373,40346.247,2.725,3.646,22.944
196,New Zealand,1,2017,1.851,0.327,31.127,41575.057,2.586,7.111,23.279
196,New Zealand,1,2018,1.598,0.196,28.1,41973.373,3.049,6.897,24.182
196,New Zealand,1,2019,1.62,-2.779,31.85,44631.999,2.562,2.265,23.964
196,New Zealand,1,2020,1.715,-4.701,43.297,44698.69,-13.465,-15.578,22.085
196,New Zealand,1,2021,3.941,-4.508,47.536,47434.233,-2.456,14.437,25.001
196,New Zealand,1,2022,7.172,-5.044,47.141,51870.759,0.201,4.782,26.031
196,New Zealand,1,2023,5.733,-4.656,45.772,52856.074,9.336,-0.328,24.117
196,New Zealand,1,2024,2.72,-4.303,47.216,52983.046,5.227,2.015,23.629
142,Norway,1,2000,3.086,-1.573,28.668,41704.442,3.904,2.806,21.811
142,Norway,1,2001,3.004,-1.391,27.233,43345.869,4.581,1.974,20.543
142,Norway,1,2002,1.287,-2.544,33.945,44352.095,-0.582,0.54,20.322
142,Norway,1,2003,2.488,-2.696,43.078,45399.227,-0.333,0.827,19.42
142,Norway,1,2004,0.454,-2.995,43.829,48214.547,1.157,9.148,21.502
142,Norway,1,2005,1.532,-2.996,42.327,50702.3,0.558,7.909,22.415
142,Norway,1,2006,2.329,-2.74,52.587,53093.088,-0.571,8.827,23.923
142,Norway,1,2007,0.713,-2.567,49.515,55529.257,0.779,9.729,27.063
142,Norway,1,2008,3.754,-2.899,47.545,56094.776,1.108,4.479,25.77
142,Norway,1,2009,2.197,-4.781,42.544,54709.513,-4.333,-10.24,24.281
142,Norway,1,2010,2.419,-5.059,42.952,55065.791,0.341,7.984,24.974
142,Norway,1,2011,1.285,-4.28,29.611,56081.964,-0.514,3.935,25.433
142,Norway,1,2012,0.697,-4.9,30.908,57920.542,2.056,2.935,25.861
142,Norway,1,2013,2.12,-5.201,31.427,58825.823,-1.651,5.043,27.318
142,Norway,1,2014,2.042,-5.824,29.661,60363.758,3.834,2.179,27.199
142,Norway,1,2015,2.171,-6.433,34.334,61471.597,3.926,1.883,26.908
142,Norway,1,2016,3.55,-7.227,37.907,62219.919,0.388,1.933,27.713
142,Norway,1,2017,1.875,-7.263,38.314,64426.949,1.595,1.841,27.541
142,Norway,1,2018,2.765,-6.542,39.406,70095.235,-1.537,1.39,27.717
142,Norway,1,2019,2.168,-7.302,40.556,70821.812,2.116,5.336,29.6
142,Norway,1,2020,1.287,-11.275,46.109,67047.031,-2.329,-9.855,31.347
142,Norway,1,2021,3.484,-10.316,41.641,89096.34,6.091,1.823,25.085
142,Norway,1,2022,5.764,-9.209,36.271,97238.457,4.499,12.52,21.69
142,Norway,1,2023,5.518,-9.644,44.004,100153.712,1.443,0.675,25.871
142,Norway,1,2024,3.259,-10.373,42.719,103446.04,3.296,1.298,25.261
283,Panama,0,2000,1.446,1.621,53.854,11581.722,7.871,-9.926,28.422
283,Panama,0,2001,0.314,-0.252,58.077,11672.278,2.037,-5.027,20.612
283,Panama,0,2002,0.998,-0.5,57.231,11882.265,-5.814,1.131,18.405
283,Panama,0,2003,0.058,-1.697,56.732,12385.55,0.078,-1.579,22.428
283,Panama,0,2004,0.475,-4.655,59.027,13414.86,15.541,12.167,22.036
283,Panama,0,2005,2.86,-2.98,59.555,14553.479,15.784,8.108,21.806
283,Panama,0,2006,2.458,0.701,54.943,15985.932,14.222,4.417,23.252
283,Panama,0,2007,4.169,2.757,47.623,18077.429,16.973,20.296,35.216
283,Panama,0,2008,8.759,-0.925,40.192,19885.527,12.235,15.104,41.21
283,Panama,0,2009,2.409,-0.667,40.148,19907.922,-1.509,-15.398,31.233
283,Panama,0,2010,3.491,-1.036,39.095,20964.123,4.735,27.777,37.248
283,Panama,0,2011,5.876,-2.132,36.51,23420.943,23.714,29.474,37.707
283,Panama,0,2012,5.698,-1.897,34.764,25749.558,5.561,-4.481,42.68
283,Panama,0,2013,4.027,-2.761,34.372,27536.024,-5.529,-0.339,43.351
283,Panama,0,2014,2.623,-3.332,35.312,28964.649,-8.702,-2.303,43.926
283,Panama,0,2015,0.137,-2.589,34.743,30426.259,-4.841,-1.247,42.493
283,Panama,0,2016,0.74,-2.24,34.074,31744.641,-3.273,2.27,40.263
283,Panama,0,2017,0.876,-2.46,33.996,33611.253,5.188,5.079,41.558
283,Panama,0,2018,0.762,-3.32,36.008,32523.617,1.648,-0.05,41.238
283,Panama,0,2019,-0.355,-3.122,40.253,33337.593,-0.093,-8.985,38.128
283,Panama,0,2020,-1.55,-5.206,61.974,27123.037,-27.725,-28.387,24.798
283,Panama,0,2021,1.631,-4.752,55.583,30994.566,27.62,29.702,32.374
283,Panama,0,2022,2.86,-3.806,53.678,36307.886,25.948,11.947,37.869
283,Panama,0,2023,1.486,-2.986,52.387,39846.203,-1.696,11.681,44.455
283,Panama,0,2024,1.291,-3.909,54.648,41292.258,6.354,-12.522,38.105
288,Paraguay,0,2000,8.984,-0.6912335746934541,33.58,6403.309,-9.103,-13.822,17.339
288,Paraguay,0,2001,7.314,-1.0179866108281477,37.097,6371.675,-25.863,-18.54,17.968
288,Paraguay,0,2002,10.472,-0.304,50.537,6351.817,-21.48,-23.381,18.1
288,Paraguay,0,2003,14.239,1.464,37.508,6637.423,-1.795,8.21,20.627
288,Paraguay,0,2004,4.31,2.247,36.045,6969.631,15.096,16.296,20.068
288,Paraguay,0,2005,6.823,2.312,28.285,7217.195,6.851,3.555,20.903
288,Paraguay,0,2006,9.565,2.958,20.966,7667.979,14.917,13.711,21.95
288,Paraguay,0,2007,8.144,2.669,16.812,8167.444,20.981,21.163,21.325
288,Paraguay,0,2008,10.186,3.028,16.041,8723.785,21.552,29.43,22.248
288,Paraguay,0,2009,2.606,0.682,14.939,8617.038,-20.804,-21.059,18.916
288,Paraguay,0,2010,4.636,0.997,12.976,9539.284,28.642,41.268,23.835
288,Paraguay,0,2011,8.244,2.06,11.052,9998.014,14.768,15.347,24.662
288,Paraguay,0,2012,3.692,-0.468,12.312,9959.053,-10.473,-10.436,21.264
288,Paraguay,0,2013,2.662,-0.582,13.495,10804.665,14.781,6.849,22.017
288,Paraguay,0,2014,5.028,-0.416,15.589,11404.85,-5.97,-1.358,22.659
288,Paraguay,0,2015,3.132,-1.588,18.613,11678.249,-10.635,-15.639,21.879
288,Paraguay,0,2016,4.082,-0.096,19.39,12115.241,0.669,-6.782,19.806
288,Paraguay,0,2017,3.614,-1.166,19.847,12741.175,10.047,13.887,20.6
288,Paraguay,0,2018,3.972,-1.654,22.331,12884.952,-1.681,6.678,22.782
288,Paraguay,0,2019,2.757,-2.865,25.768,12888.199,-10.109,-8.759,21.685
288,Paraguay,0,2020,1.768,-5.069,36.899,13028.592,-16.103,-21.543,20.041
288,Paraguay,0,2021,4.788,-3.442,37.501,14004.772,1.886,21.187,23.998
288,Paraguay,0,2022,9.766,-2.358,40.528,14826.675,-4.668,5.343,27.686
288,Paraguay,0,2023,4.632,-3.655,41.216,15869.085,28.368,7.27,19.609
288,Paraguay,0,2024,3.837,-2.02,41.918,16642.23,2.734,2.042,21.82
293,Peru,0,2000,3.759,-1.972,44.909,4821.535,9.766,4.2,17.443
293,Peru,0,2001,1.975,-1.531,43.841,4900.169,4.708,0.971,16.506
293,Peru,0,2002,0.192,-1.141,45.463,5192.528,3.979,4.332,16.682
293,Peru,0,2003,2.261,-1.275,49.376,5463.75,7.777,3.529,17.227
293,Peru,0,2004,3.662,-0.993,46.738,5838.132,11.28,7.638,16.121
293,Peru,0,2005,1.618,-0.723,40.359,6346.522,14.531,10.41,15.387
293,Peru,0,2006,2.001,0.196,34.94,6981.161,-0.7,15.452,18.799
293,Peru,0,2007,1.779,1.59,31.87,7729.352,1.672,20.67,22.267
293,Peru,0,2008,5.788,0.97,28.032,8543.19,7.481,24.598,27.019
293,Peru,0,2009,2.935,-0.733,28.256,8633.636,0.197,-17.486,20.673
293,Peru,0,2010,1.529,-0.209,25.116,9398.079,1.358,27.198,24.659
293,Peru,0,2011,3.369,1.218,23.012,10123.736,5.653,13.477,24.284
293,Peru,0,2012,3.656,1.345,20.636,10867.551,5.214,10.352,24.017
293,Peru,0,2013,2.807,0.144,19.904,11608.456,-3.366,3.818,25.498
293,Peru,0,2014,3.245,-0.083,20.501,11979.71,-0.957,-1.62,24.608
293,Peru,0,2015,3.548,-1.464,23.882,12339.149,2.9,0.182,23.744
293,Peru,0,2016,3.593,-1.803,24.248,12753.476,11.363,-3.015,21.85
293,Peru,0,2017,2.804,-2.172,25.137,13072.09,8.014,4.493,20.364
293,Peru,0,2018,1.317,-2.082,25.941,13515.512,1.631,1.359,21.113
293,Peru,0,2019,2.136,-1.282,26.889,13977.26,1.223,-0.157,20.313
293,Peru,0,2020,1.827,-6.62,34.875,12964.509,-13.882,-11.034,18.318
293,Peru,0,2021,3.979,-4.006,36.087,15338.055,12.719,18.583,20.855
293,Peru,0,2022,7.871,-2.22,34.016,16689.71,2.475,2.566,20.837
293,Peru,0,2023,6.269,-2.451,33.022,17024.651,4.589,-4.41,17.401
293,Peru,0,2024,2.483,-3.652,34.181,17775.18,-0.127,4.026,17.309
566,Philippines,0,2000,6.545,-3.725,59.203,3230.47,20.141,20.096,15.684
566,Philippines,0,2001,5.396,-3.745,59.471,3332.049,-2.862,2.791,18.945
566,Philippines,0,2002,2.757,-3.901,65.184,3437.004,11.812,4.896,20.459
566,Philippines,0,2003,2.223,-3.741,71.393,3609.402,8.06,5.768,19.529
566,Philippines,0,2004,4.799,-3.119,71.082,3872.407,10.064,2.243,20.731
566,Philippines,0,2005,6.64,-1.894,64.674,4111.514,4.686,6.642,18.567
566,Philippines,0,2006,5.448,-0.033,57.189,4380.317,14.58,1.308,16.015
566,Philippines,0,2007,2.914,-0.492,50.168,4705.546,1.183,1.033,16.129
566,Philippines,0,2008,8.211,-0.156,50.01,4916.131,-3.117,11.155,18.967
566,Philippines,0,2009,4.24,-2.133,49.805,4931.497,-2.109,-8.986,17.432
566,Philippines,0,2010,3.738,-2.342,47.587,5266.646,17.976,18.487,20.442
566,Philippines,0,2011,4.745,-0.327,45.434,5490.738,4.454,-0.026,20.74
566,Philippines,0,2012,3.158,-0.314,45.691,5882.436,15.78,11.588,19.561
566,Philippines,0,2013,2.592,0.367,43.863,6285.836,0.225,-0.224,20.642
566,Philippines,0,2014,3.594,1.153,40.299,6697.194,13.695,15.861,20.924
566,Philippines,0,2015,0.69,0.201,39.688,7080.086,2.966,7.722,21.341
566,Philippines,0,2016,1.234,-0.774,37.376,7531.381,9.623,18.173,24.619
566,Philippines,0,2017,2.853,-0.83,38.13,8068.549,20.45,17.114,25.559
566,Philippines,0,2018,5.31,-1.529,37.147,8650.556,8.036,9.734,27.151
566,Philippines,0,2019,2.392,-1.489,36.973,9216.444,5.423,-1.379,26.402
566,Philippines,0,2020,2.393,-3.336,51.644,8455.74,-16.899,-23.498,17.433
566,Philippines,0,2021,3.927,-5.288,57.005,9100.877,6.437,14.581,21.141
566,Philippines,0,2022,5.821,-5.592,57.389,10407.531,12.641,14.814,24.686
566,Philippines,0,2023,5.978,-4.433,56.473,11281.377,6.85,-0.627,23.321
566,Philippines,0,2024,3.328,-3.831,57.596,12079.571,-1.774,5.78,23.1
964,Poland,0,2000,10.1,-3.903,36.376,11838.398,23.21,15.526,24.494
964,Poland,0,2001,5.5,-4.764,37.14,12253.847,3.118,-5.327,20.463
964,Poland,0,2002,1.9,-4.322,41.542,12627.785,4.824,2.773,18.409
964,Poland,0,2003,0.735,-5.682,46.366,13335.831,14.08,9.331,18.805
964,Poland,0,2004,3.538,-5.619,45.137,14387.294,4.775,8.559,20.23
964,Poland,0,2005,2.21,-3.627,46.604,15365.548,9.97,6.308,19.888
964,Poland,0,2006,1.197,-4.953,47.271,16817.926,15.373,17.865,21.678
964,Poland,0,2007,2.472,-2.754,44.499,18508.66,10.058,15.796,25.196
964,Poland,0,2008,4.342,-4.135,46.735,19662.618,7.051,9.458,24.649
964,Poland,0,2009,3.785,-7.051,49.821,20333.421,-5.935,-12.587,20.56
964,Poland,0,2010,2.59,-6.994,54.01,21247.489,12.458,14.293,20.977
964,Poland,0,2011,4.226,-5.324,55.134,22755.459,7.69,5.12,22.453
964,Poland,0,2012,3.727,-3.5,54.784,23536.663,3.971,-0.671,20.969
964,Poland,0,2013,1.117,-3.249,57.116,24143.1,5.068,1.807,19.301
964,Poland,0,2014,0.105,-2.858,51.39,25536.087,5.514,9.368,20.975
964,Poland,0,2015,-0.924,-2.212,51.345,26911.448,6.589,5.578,20.984
964,Poland,0,2016,-0.677,-1.915,54.501,27997.848,9.005,7.718,20.222
964,Poland,0,2017,1.969,-1.512,50.797,29959.579,9.046,9.875,20.021
964,Poland,0,2018,1.767,-0.974,48.709,32025.988,6.759,7.523,21.45
964,Poland,0,2019,2.243,-1.319,45.708,35481.053,5.337,3.192,20.497
964,Poland,0,2020,3.378,-6.524,57.195,36265.505,-1.088,-2.412,18.759
964,Poland,0,2021,5.122,-1.629,53.622,41198.045,12.335,16.142,21.75
