WEO_Country_Code,Country,Advanced_Country,Year,PCPIPCH,GGSB_NPGDP,GGXWDG_NGDP,NGDP_RPCH,PPPPC,TM_RPCH,BCA_NGDPD,NID_NGDP
536,Indonesia,0,2002,11.908,0.9028337282530725,62.339,4.499,4508.776,3.126,3.676,24.215
536,Indonesia,0,2003,6.791,-0.3722856439477309,55.643,4.78,4749.843,4.083,3.175,28.089
536,Indonesia,0,2004,6.062,0.041,51.328,5.031,5050.913,14.818,1.882,27.358
536,Indonesia,0,2005,10.464,0.624,42.612,5.693,5428.429,23.946,0.513,28.579
536,Indonesia,0,2006,13.099,0.581,35.848,5.501,5820.651,-2.312,2.406,28.986
536,Indonesia,0,2007,6.319,-0.963,38.121,6.345,6268.284,7.688,1.446,28.736
536,Indonesia,0,2008,9.871,-0.281,30.252,7.442,6767.976,17.611,0.022,32.998
536,Indonesia,0,2009,4.804,-1.765,26.483,4.702,7029.645,-18.214,1.837,31.173
536,Indonesia,0,2010,5.137,-1.451,26.363,6.378,7462.433,17.611,0.702,32.88
536,Indonesia,0,2011,5.345,-0.975,23.106,6.17,7940.979,18.256,0.189,32.984
536,Indonesia,0,2012,3.979,-1.935,22.955,6.03,8456.574,15.744,-2.66,35.072
536,Indonesia,0,2013,6.41,-2.547,24.884,5.557,8954.663,1.045,-3.19,33.831
536,Indonesia,0,2014,6.399,-1.996,24.645,5.007,9439.798,0.287,-3.088,34.6
536,Indonesia,0,2015,6.36,-2.786,27.013,4.876,9873.843,-7.461,-2.035,34.063
536,Indonesia,0,2016,3.53,-2.538,27.955,5.033,10335.112,0.957,-1.819,33.859
536,Indonesia,0,2017,3.807,-2.179,29.396,5.07,10932.638,10.71,-1.595,33.711
536,Indonesia,0,2018,3.291,-1.637,30.423,5.174,11621.366,14.479,-2.939,34.571
536,Indonesia,0,2019,2.822,-2.058,30.563,5.019,12236.943,-9.651,-2.706,33.78
536,Indonesia,0,2020,2.031,-5.263,39.747,-2.066,11929.526,-14.851,-0.419,32.343
536,Indonesia,0,2021,1.561,-3.791,41.14,3.703,12947.903,15.162,0.296,31.449
536,Indonesia,0,2022,4.139,-1.98,40.141,5.307,14446.108,8.821,1.002,29.746
536,Indonesia,0,2023,3.713,-1.567,39.601,5.048,15553.573,-3.292,-0.156,30.52
536,Indonesia,0,2024,2.484,-2.632,40.515,4.958,16542.109,8.842,-1.049,30.475
178,Ireland,1,1980,18.345,1.4261194209775763,8.800258591422377,2.898,8167.815,-4.407,-10.557,28.242
178,Ireland,1,1981,20.243,2.0666595244210253,6.70103577182401,2.512,9052.342,1.628,-12.631,29.237
178,Ireland,1,1982,17.189,1.5131335530784717,11.542426226417305,1.495,9652.77,-3.693,-8.782,27.702
178,Ireland,1,1983,10.397,-0.1665587804326636,33.044636230094774,-0.729,9889.389,4.977,-5.602,24.116
178,Ireland,1,1984,8.636,-0.5895478978588145,41.8928205279953,3.204,10499.748,9.751,-5.163,22.816
178,Ireland,1,1985,5.468,-2.354866186824487,48.29554325265686,1.947,11008.404,3.158,-3.271,20.167
178,Ireland,1,1986,3.041,-3.253059520356295,55.133903971784044,0.424,11275.733,5.204,-2.875,19.17
178,Ireland,1,1987,3.154,-2.5309798351971624,58.51481857003431,3.641,11955.934,7.298,-0.261,17.409
178,Ireland,1,1988,2.166,-3.000256524582031,60.907498555402285,2.998,12805.701,6.434,0.254,16.713
178,Ireland,1,1989,3.99,-1.5665666773780105,58.45609435966449,5.614,14139.896,13.886,-1.299,19.304
178,Ireland,1,1990,3.357,-1.3726925759070232,53.366148417818906,7.711,15816.809,6.024,-0.772,22.194
178,Ireland,1,1991,3.132,-1.8991585066456422,52.52095146058164,1.642,16526.407,2.439,0.696,20.18
178,Ireland,1,1992,3.15,-2.178782824412673,59.41175479398429,3.579,17366.225,8.063,0.993,17.262
178,Ireland,1,1993,1.418,-2.2674410724681717,63.397033740334116,2.314,18089.453,7.529,3.563,16.069
178,Ireland,1,1994,2.366,-1.2798684439104422,65.10622893638599,5.894,19500.291,15.48,2.678,17.173
178,Ireland,1,1995,2.518,-1.3668987834442596,78.522,9.593,21725.696,15.93,2.478,18.93
178,Ireland,1,1996,2.18,-0.9761637017719798,69.833,9.092,23969.822,12.842,2.666,20.593
178,Ireland,1,1997,1.253,2.462,61.578,10.747,26722.163,16.645,2.348,22.229
178,Ireland,1,1998,2.13,1.964,51.414,8.765,29083.205,27.778,0.363,24.096
178,Ireland,1,1999,2.412,3.335,46.57,10.53,32229.77,12.617,-0.115,24.636
178,Ireland,1,2000,5.303,3.638,36.401,9.403,35538.962,21.685,0.614,24.508
178,Ireland,1,2001,3.998,0.155,33.557,5.306,37674.631,13.101,0.179,24.256
178,Ireland,1,2002,4.686,-0.864,30.874,5.9,39824.041,5.337,0.247,24.082
178,Ireland,1,2003,4.0,-0.198,29.819,3.014,41156.594,-2.417,0.492,25.744
178,Ireland,1,2004,2.31,0.937,28.087,6.789,44267.882,1.903,-0.098,27.218
178,Ireland,1,2005,2.201,0.445,26.054,5.739,47125.612,12.724,-3.54,30.31
178,Ireland,1,2006,2.674,0.763,23.645,4.988,49575.252,9.301,-5.353,31.893
178,Ireland,1,2007,2.889,-2.439,23.942,5.31,52126.105,9.351,-6.511,29.248
178,Ireland,1,2008,3.119,-8.347,42.514,-4.484,49950.488,-2.786,-6.255,24.667
178,Ireland,1,2009,-1.676,-9.327,61.754,-5.096,47370.412,-1.702,-4.667,20.304
178,Ireland,1,2010,-1.636,-9.565,86.135,1.683,48529.24,0.568,-1.287,17.271
178,Ireland,1,2011,1.213,-7.451,109.428,1.65,50164.394,2.642,-1.681,17.079
178,Ireland,1,2012,1.892,-5.802,118.73,-0.399,50671.095,-1.014,-3.355,19.858
178,Ireland,1,2013,0.538,-4.658,117.494,2.192,52371.121,2.897,2.395,18.337
178,Ireland,1,2014,0.301,-3.166,101.276,9.336,57797.603,14.906,2.062,21.911
178,Ireland,1,2015,-0.05,-1.657,73.997,24.616,71974.851,34.282,6.133,26.059
178,Ireland,1,2016,-0.183,-1.604,72.64,1.223,72520.361,16.801,-1.243,35.595
178,Ireland,1,2017,0.259,-1.091,65.234,10.049,80112.223,5.23,1.143,34.017
178,Ireland,1,2018,0.716,-0.223,61.472,7.545,85910.709,-1.621,4.291,28.197
178,Ireland,1,2019,0.86,0.348,55.924,5.041,91670.644,40.624,-20.724,53.713
178,Ireland,1,2020,-0.443,-1.253,57.007,7.158,97529.356,0.017,-7.07,42.463
178,Ireland,1,2021,2.413,-0.13,52.564,16.255,116027.715,-8.747,12.165,23.111
178,Ireland,1,2022,8.049,2.497,43.143,8.62,131949.742,16.049,8.762,22.919
178,Ireland,1,2023,5.209,1.994,43.273,-5.53,126991.82,1.211,8.092,26.332
178,Ireland,1,2024,1.657,1.628,42.362,-0.178,127750.161,7.0,11.994,18.756
136,Italy,1,1980,21.8,-28.946393032730434,112.7686729421911,3.099,11771.03,3.006,-3.532,27.841
136,Italy,1,1981,19.51,-21.84976788157993,119.48587003391067,-1.234,12705.308,0.393,-3.545,24.185
136,Italy,1,1982,16.46,-19.743583476959053,117.4520679036568,0.414,13535.492,-0.054,-2.384,23.604
136,Italy,1,1983,14.7,-16.055075020468884,121.29595673463645,1.169,14220.175,-3.067,0.306,21.998
136,Italy,1,1984,10.74,-16.708386484870353,112.70296707400621,3.226,15208.123,12.825,-0.913,23.95
136,Italy,1,1985,8.969,-17.152964592271125,108.30617654174382,2.798,16121.401,4.275,-1.222,23.998
136,Italy,1,1986,5.82,-12.327149198231027,110.75466211763302,2.86,16913.488,5.316,0.427,22.093
136,Italy,1,1987,4.72,-12.350360586648385,108.52665220286363,3.192,17886.94,12.033,-0.361,22.749
136,Italy,1,1988,5.09,-9.947,95.722,4.194,19289.36,5.962,-0.898,23.238
136,Italy,1,1989,6.245,-9.476,98.4,3.389,20710.471,8.55,-1.611,22.758
136,Italy,1,1990,6.395,-11.322,101.71,2.053,21909.073,9.63,-1.863,22.851
136,Italy,1,1991,6.215,-10.958,105.309,1.435,22954.989,1.798,-2.435,22.591
136,Italy,1,1992,4.982,-9.525,112.967,0.834,23661.983,7.115,-2.615,21.963
136,Italy,1,1993,4.499,-7.968,124.107,-0.853,23995.792,-11.195,1.135,19.219
136,Italy,1,1994,4.167,-7.213,130.831,2.151,25026.078,8.05,1.168,19.284
136,Italy,1,1995,5.387,-3.471,119.088,2.887,26287.439,9.555,2.073,20.578
136,Italy,1,1996,3.985,-2.565,118.896,1.197,27089.152,-0.429,2.939,19.831
136,Italy,1,1997,1.849,-2.732,116.491,1.83,28044.773,8.303,2.596,20.013
136,Italy,1,1998,2.031,-2.293,113.887,1.805,28857.675,9.179,1.651,20.233
136,Italy,1,1999,1.651,-0.636,113.058,1.678,29754.507,4.495,0.8,20.705
136,Italy,1,2000,2.58,-3.4,108.743,3.882,31601.744,10.897,-0.272,21.324
136,Italy,1,2001,2.324,-3.727,108.513,2.006,32940.016,2.375,0.154,21.305
136,Italy,1,2002,2.612,-3.583,105.948,0.27,33522.934,0.628,-0.496,22.052
136,Italy,1,2003,2.813,-3.95,105.141,0.067,34091.986,0.745,-0.785,21.58
136,Italy,1,2004,2.257,-3.984,104.738,1.474,35262.374,4.5,-0.48,21.642
136,Italy,1,2005,2.207,-3.933,106.171,0.763,36372.472,3.507,-0.88,21.526
136,Italy,1,2006,2.229,-3.256,106.249,1.799,38008.63,8.09,-1.469,22.36
136,Italy,1,2007,2.025,-2.035,103.45,1.462,39459.175,5.351,-1.362,22.62
136,Italy,1,2008,3.492,-2.766,105.778,-1.023,39476.581,-4.115,-2.723,22.039
136,Italy,1,2009,0.765,-3.088,116.111,-5.307,37347.16,-13.384,-1.822,19.702
136,Italy,1,2010,1.62,-2.657,118.717,1.529,38205.62,11.983,-3.223,20.797
136,Italy,1,2011,2.935,-2.896,119.086,0.695,39095.938,0.153,-2.742,20.677
136,Italy,1,2012,3.315,-0.582,125.849,-3.125,38478.711,-8.161,-0.201,17.97
136,Italy,1,2013,1.245,0.545,131.779,-1.818,38312.485,-2.695,1.05,17.006
136,Italy,1,2014,0.234,0.118,134.684,-0.002,38934.793,3.614,1.754,17.077
136,Italy,1,2015,0.108,0.336,134.654,0.886,39677.359,6.324,1.243,17.281
136,Italy,1,2016,-0.05,-0.608,134.087,1.236,40638.216,3.926,2.461,17.712
136,Italy,1,2017,1.326,-1.165,133.576,1.603,42097.133,5.817,2.439,18.169
136,Italy,1,2018,1.243,-1.251,133.989,0.826,43539.369,2.963,2.501,18.661
136,Italy,1,2019,0.634,-0.469,133.639,0.429,46593.584,-1.125,3.157,18.364
136,Italy,1,2020,-0.145,-5.428,154.14,-8.868,44284.674,-12.481,3.761,17.899
136,Italy,1,2021,1.941,-8.293,145.484,8.931,50377.31,15.952,2.099,22.001
136,Italy,1,2022,8.736,-9.171,138.115,4.662,56682.063,13.184,-1.749,24.756
136,Italy,1,2023,5.903,-8.042,134.56,0.698,59164.515,-0.352,-0.014,22.755
136,Italy,1,2024,1.265,-4.415,136.894,0.672,60992.864,-0.124,1.083,22.067
158,Japan,1,1980,7.808,-6.396780734693627,47.776,3.181,8800.027,-7.761,-0.952,35.188
158,Japan,1,1981,4.936,-6.277413485689621,52.815,4.261,9970.132,2.136,0.382,34.011
158,Japan,1,1982,2.749,-6.273415428405919,57.73,3.28,10856.993,-0.674,0.591,32.854
158,Japan,1,1983,1.88,-6.32979329232208,63.511,3.63,11611.353,-3.443,1.637,31.461
158,Japan,1,1984,2.251,-6.140425001169217,65.602,4.411,12479.54,10.537,2.601,31.323
158,Japan,1,1985,2.038,-6.045583216753405,68.31,5.16,13454.365,-2.691,3.516,31.226
158,Japan,1,1986,0.608,-6.094942726163535,74.079,3.294,14102.047,3.756,3.987,31.159
158,Japan,1,1987,0.127,-5.905406924470395,75.833,4.649,15050.83,9.018,3.265,32.058
158,Japan,1,1988,0.654,-5.326418576816508,71.944,6.662,16549.425,18.661,2.533,34.041
158,Japan,1,1989,2.294,-4.712576186628825,65.674,4.926,17975.127,17.994,2.031,34.86
158,Japan,1,1990,3.071,-4.265459508996344,63.233,4.841,19485.591,8.106,1.403,35.452
158,Japan,1,1991,3.273,-3.9393506243850984,62.385,3.523,20771.982,-1.112,1.867,35.212
158,Japan,1,1992,1.727,-3.9786767825445946,66.766,0.901,21361.108,-1.087,2.823,33.537
158,Japan,1,1993,1.255,-4.149993589412165,72.838,-0.459,21696.691,-1.285,2.908,31.768
158,Japan,1,1994,0.69,-3.374,84.361,1.083,22337.983,23.642,2.611,30.652
158,Japan,1,1995,-0.088,-3.905,92.526,2.631,23346.612,11.42,1.991,30.934
158,Japan,1,1996,0.138,-4.755,98.054,3.134,24465.497,11.768,1.4,32.027
158,Japan,1,1997,1.699,-3.595,104.971,0.981,25071.797,0.512,2.117,31.11
158,Japan,1,1998,0.652,-5.18,116.02,-1.27,24964.62,-6.804,2.809,29.591
158,Japan,1,1999,-0.347,-6.33,129.501,-0.334,25185.818,3.702,2.465,28.2
158,Japan,1,2000,-0.687,-7.384,135.609,2.765,26417.417,9.562,2.628,28.417
158,Japan,1,2001,-0.694,-5.838,145.124,0.386,27052.325,1.163,1.97,27.755
158,Japan,1,2002,-0.897,-6.723,154.096,0.042,27426.44,0.787,2.609,25.899
158,Japan,1,2003,-0.263,-7.154,160.021,1.535,28345.164,3.394,3.085,25.661
158,Japan,1,2004,-0.01,-6.457,169.49,2.186,29720.361,8.504,3.721,25.638
158,Japan,1,2005,-0.288,-5.101,174.595,1.804,31200.987,5.946,3.521,26.052
158,Japan,1,2006,0.256,-3.92,174.143,1.372,32606.041,4.704,3.792,26.078
158,Japan,1,2007,0.046,-3.838,172.951,1.484,33983.429,2.271,4.633,25.769
158,Japan,1,2008,1.382,-4.427,180.851,-1.224,34231.458,0.733,2.792,25.87
158,Japan,1,2009,-1.331,-6.936,198.807,-5.693,32517.785,-15.56,2.745,22.603
158,Japan,1,2010,-0.742,-8.318,205.879,4.098,34249.99,11.285,3.838,22.59
158,Japan,1,2011,-0.277,-8.277,219.162,0.024,34900.287,5.728,2.084,23.541
158,Japan,1,2012,-0.049,-7.922,226.093,1.375,36117.685,5.453,0.951,24.005
158,Japan,1,2013,0.332,-7.491,229.451,2.005,37533.424,3.169,0.882,24.418
158,Japan,1,2014,2.758,-5.989,233.281,0.296,38364.455,8.125,0.751,25.036
158,Japan,1,2015,0.799,-4.493,228.278,1.561,39368.764,0.44,3.07,25.165
158,Japan,1,2016,-0.124,-4.45,232.421,0.754,40047.948,-1.175,3.953,24.836
158,Japan,1,2017,0.486,-3.655,231.321,1.675,41518.116,3.307,4.128,25.215
158,Japan,1,2018,0.989,-3.049,232.38,0.643,42247.099,3.814,3.528,25.642
158,Japan,1,2019,0.468,-3.335,236.378,-0.402,42817.548,0.988,3.446,25.79
158,Japan,1,2020,-0.027,-8.122,258.374,-4.168,42564.888,-6.763,2.967,25.224
158,Japan,1,2021,-0.235,-5.416,253.653,2.707,44663.481,5.206,3.893,25.797
158,Japan,1,2022,2.497,-4.358,256.297,1.158,48567.965,8.243,2.106,26.811
158,Japan,1,2023,3.269,-4.314,249.669,1.679,51399.027,-1.421,3.555,26.397
158,Japan,1,2024,2.233,-6.164,251.153,0.322,53059.36,1.081,3.784,26.572
439,Jordan,0,1980,10.909,2.250734933856749,126.7291806682014,11.069,3978.393,-1.524,9.508,43.849
439,Jordan,0,1981,7.65,1.0043108063285544,102.62011761073796,14.973,4812.043,17.123,-0.881,53.719
439,Jordan,0,1982,7.614,0.452045331300984,133.12344276789463,5.846,5184.022,-2.471,-7.059,46.451
439,Jordan,0,1983,4.953,0.3927298062606397,146.04221487135004,1.366,5225.136,1.36,-7.888,40.513
439,Jordan,0,1984,4.045,0.04087118155313263,128.02557007056646,5.478,5460.28,-5.454,-5.291,36.717
439,Jordan,0,1985,2.808,0.2453818725194763,155.30209800642385,-1.088,5325.545,-7.965,-5.176,26.358
439,Jordan,0,1986,0.0,-0.014400254890249542,125.4983510424949,5.934,5498.734,9.285,-0.617,24.949
439,Jordan,0,1987,-0.21,-0.05910325316955678,134.5934798783963,2.71,5528.705,7.523,-5.179,29.03
439,Jordan,0,1988,6.705,-0.19702005292474212,183.823,2.891,5623.388,-7.921,-4.615,27.368
439,Jordan,0,1989,25.668,0.7673886711173541,219.071,-10.661,4978.377,-39.867,8.995,27.535
439,Jordan,0,1990,16.192,0.982724175335246,227.521,-1.604,4834.162,13.9,-5.425,39.414
439,Jordan,0,1991,8.155,1.5154322930582076,207.741,-5.65,4476.357,-5.9,-9.0,30.764
439,Jordan,0,1992,4.017,0.6209816478114298,155.055,16.856,5072.676,29.9,-15.458,41.407
439,Jordan,0,1993,3.304,0.5164519062508912,140.59,4.36,5141.603,6.1,-11.204,43.792
439,Jordan,0,1994,3.524,0.34955300622453755,129.02,5.002,5253.22,-2.629,-6.296,39.205
439,Jordan,0,1995,2.353,0.05053019922173263,117.826,5.951,5453.077,-3.1,-3.826,40.12
439,Jordan,0,1996,6.501,0.019773529509018672,116.49,1.913,5474.343,7.74,-3.145,36.119
439,Jordan,0,1997,3.038,-0.20425145715234727,108.974,3.741,5624.512,-2.331,0.397,30.036
439,Jordan,0,1998,3.079,-0.3698425080419341,110.804,3.206,5735.887,-5.459,0.173,26.235
439,Jordan,0,1999,0.598,-2.158,109.0,3.237,5876.295,-1.184,4.812,23.809
439,Jordan,0,2000,0.674,-1.538,99.259,4.2,6131.295,20.812,0.315,27.398
439,Jordan,0,2001,1.768,-1.474,94.41,4.987,6445.445,1.82,-0.269,26.236
439,Jordan,0,2002,1.835,-3.609,94.884,6.584,6828.192,4.246,5.032,24.675
439,Jordan,0,2003,1.627,-1.402,88.788,3.98,7078.298,1.242,10.691,24.748
439,Jordan,0,2004,3.365,-0.415,81.525,8.257,7674.941,20.333,0.332,33.783
439,Jordan,0,2005,3.491,-6.217,72.959,8.822,8392.323,16.339,-17.298,41.568
439,Jordan,0,2006,6.255,-5.349,66.304,8.515,8774.344,3.225,-10.928,35.022
439,Jordan,0,2007,4.744,-6.699,64.252,8.373,9166.308,6.675,-16.007,37.023
439,Jordan,0,2008,13.972,-6.253,54.24,7.383,9791.54,5.451,-9.075,36.049
439,Jordan,0,2009,-0.742,-11.14,57.965,5.024,10121.597,-4.701,-5.075,32.539
439,Jordan,0,2010,4.848,-6.592,59.437,2.315,10253.763,-3.999,-6.946,35.038
439,Jordan,0,2011,4.16,-7.371,62.069,2.737,10481.513,-2.732,-10.026,31.748
439,Jordan,0,2012,4.515,-8.506,70.521,2.429,10781.548,5.715,-14.892,31.032
439,Jordan,0,2013,4.828,-11.195,75.584,2.61,10545.068,3.082,-10.169,26.6
439,Jordan,0,2014,2.896,-9.919,75.013,3.384,9857.833,0.24,-7.083,25.808
439,Jordan,0,2015,-0.878,-4.048,78.423,2.497,9299.528,-2.612,-8.995,24.835
439,Jordan,0,2016,-0.777,-3.253,77.432,1.994,9123.083,-3.494,-9.656,23.407
439,Jordan,0,2017,3.325,-2.425,75.657,2.474,9282.611,6.303,-10.557,19.822
439,Jordan,0,2018,4.463,-2.189,74.302,1.919,9044.51,-1.348,-6.831,19.752
439,Jordan,0,2019,0.758,-3.607,78.015,1.751,9405.461,2.111,-1.737,18.757
439,Jordan,0,2020,0.334,-6.362,87.95,-1.103,9523.548,-16.776,-5.732,18.71
439,Jordan,0,2021,1.347,-4.853,93.3,3.656,9115.022,19.293,-8.03,19.676
439,Jordan,0,2022,4.229,-7.062,93.027,2.428,9880.029,7.253,-7.841,18.587
439,Jordan,0,2023,2.084,-6.338,92.81,2.615,10455.864,4.091,-3.461,18.245
439,Jordan,0,2024,2.118,-6.66,91.652,2.4,10916.507,1.783,-4.985,19.546
916,Kazakhstan,0,1980,112.67360286252554,-6.598516624948242,-3.0004525112685627,3.5130485882509355,18041.84712121212,7.592952777978687,-3.3775454545454515,26.184696969696972
916,Kazakhstan,0,1981,112.67360286252554,-6.598516624948242,-3.0004525112685627,3.5130485882509355,18041.84712121212,7.592952777978687,-3.3775454545454515,26.184696969696972
916,Kazakhstan,0,1982,112.67360286252554,-6.598516624948242,-3.0004525112685627,3.5130485882509355,18041.84712121212,7.592952777978687,-3.3775454545454515,26.184696969696972
916,Kazakhstan,0,1983,112.67360286252554,-6.598516624948242,-3.0004525112685627,3.5130485882509355,18041.84712121212,7.592952777978687,-3.3775454545454515,26.184696969696972
916,Kazakhstan,0,1984,112.67360286252554,-6.598516624948242,-3.0004525112685627,3.5130485882509355,18041.84712121212,7.592952777978687,-3.3775454545454515,26.184696969696972
916,Kazakhstan,0,1985,112.67360286252554,-6.598516624948242,-3.0004525112685627,3.5130485882509355,18041.84712121212,7.592952777978687,-3.3775454545454515,26.184696969696972
916,Kazakhstan,0,1986,112.67360286252554,-6.598516624948242,-3.0004525112685627,3.5130485882509355,18041.84712121212,7.592952777978687,-3.3775454545454515,26.184696969696972
916,Kazakhstan,0,1987,112.67360286252554,-6.598516624948242,-3.0004525112685627,3.5130485882509355,18041.84712121212,7.592952777978687,-3.3775454545454515,26.184696969696972
916,Kazakhstan,0,1988,112.67360286252554,-6.598516624948242,-3.0004525112685627,3.5130485882509355,18041.84712121212,7.592952777978687,-3.3775454545454515,26.184696969696972
916,Kazakhstan,0,1989,112.67360286252554,-6.598516624948242,-3.0004525112685627,3.5130485882509355,18041.84712121212,7.592952777978687,-3.3775454545454515,26.184696969696972
916,Kazakhstan,0,1990,112.67360286252554,-6.598516624948242,-3.0004525112685627,3.5130485882509355,18041.84712121212,7.592952777978687,-3.3775454545454515,26.184696969696972
916,Kazakhstan,0,1991,112.67360286252554,-6.598516624948242,-3.0004525112685627,3.5130485882509355,18041.84712121212,7.592952777978687,-3.3775454545454515,26.184696969696972
916,Kazakhstan,0,1992,187.52389446334217,-30.53510175143321,5.966320909646406,-0.6903965877189364,6828.369,11.285441673296695,-51.66,40.915
916,Kazakhstan,0,1993,1662.275,-104.99436184862915,-288.24784961458795,-9.2,6402.82,13.087,-8.637,26.849
916,Kazakhstan,0,1994,1401.987,-91.75628393375545,-241.8711109819575,-12.58,6114.901,-20.773,-7.663,28.704
916,Kazakhstan,0,1995,176.379,-9.536951271369606,-23.271042845364576,-8.2,5776.57,23.123,-1.281,23.319
916,Kazakhstan,0,1996,39.18,-1.3458682854294368,10.473831066110618,0.5,5986.287,21.6,-3.57,16.147
916,Kazakhstan,0,1997,17.401,-0.22595441391493587,15.48513494593601,1.7,6312.263,17.288,-3.606,15.599
916,Kazakhstan,0,1998,7.132,-2.5337287852538974,19.2330839126028,-1.9,6359.449,2.049,-5.534,15.804
916,Kazakhstan,0,1999,8.323,0.11604539104181022,15.079327832314714,2.7,6647.44,-6.166,-1.014,17.776
916,Kazakhstan,0,2000,13.154,5.716563894368949,10.6633272914346,9.8,7473.259,29.964,2.003,18.139
916,Kazakhstan,0,2001,8.373,3.4785923810829784,13.461044612002777,13.499,8687.856,22.951,-6.272,26.876
916,Kazakhstan,0,2002,5.853,2.086,17.592,9.799,9687.029,12.199,-4.158,27.288
916,Kazakhstan,0,2003,6.447,3.295,14.962,9.3,10760.714,2.577,-0.884,25.704
916,Kazakhstan,0,2004,6.868,3.427,11.392,9.599,12026.842,28.166,0.777,26.311
916,Kazakhstan,0,2005,7.521,5.967,8.104,9.702,13486.962,28.303,0.628,30.97
916,Kazakhstan,0,2006,8.583,6.829,6.677,10.7,15228.561,10.973,-1.016,33.901
916,Kazakhstan,0,2007,10.779,3.796,4.092,8.9,16839.558,24.422,-4.547,35.527
916,Kazakhstan,0,2008,17.148,0.869,6.766,3.3,17515.701,6.16,0.965,27.506
916,Kazakhstan,0,2009,7.3,-0.6,10.227,1.2,17370.983,-11.11,-0.117,29.415
916,Kazakhstan,0,2010,7.125,1.768,10.683,7.299,18600.612,-5.817,1.809,25.374
916,Kazakhstan,0,2011,8.354,5.65,10.161,7.501,20118.282,3.927,7.303,22.998
916,Kazakhstan,0,2012,5.118,4.263,12.125,5.001,21216.682,27.72,1.264,25.23
916,Kazakhstan,0,2013,5.829,4.494,12.603,5.899,22524.164,6.93,1.913,24.57
916,Kazakhstan,0,2014,6.717,1.883,14.496,4.3,23552.474,-5.935,-1.288,25.79
916,Kazakhstan,0,2015,6.651,-6.399,21.882,1.0,23660.483,-5.319,-5.412,27.908
916,Kazakhstan,0,2016,14.556,-4.196,19.677,0.9,23759.938,-13.734,-5.073,27.828
916,Kazakhstan,0,2017,7.429,-4.21,19.869,3.901,24789.304,4.997,-2.054,26.352
916,Kazakhstan,0,2018,6.025,2.319,20.259,4.1,25997.288,8.416,-0.984,25.258
916,Kazakhstan,0,2019,5.244,-1.293,19.944,4.5,29767.629,12.533,-3.869,27.628
916,Kazakhstan,0,2020,6.799,-6.734,26.357,-2.6,30164.604,-27.345,-6.406,28.807
916,Kazakhstan,0,2021,8.002,-5.052,25.1,4.1,34233.476,-10.732,-1.356,26.533
916,Kazakhstan,0,2022,14.956,0.074,23.524,3.299,36660.837,13.972,3.128,24.997
916,Kazakhstan,0,2023,14.558,-1.7,22.769,5.1,39463.307,24.767,-3.313,29.558
916,Kazakhstan,0,2024,8.639,-2.67,24.752,3.502,41366.311,0.089,-1.535,28.514
542,Korea,1,1980,28.697,2.902616248904895,3.541267960240329,-1.646,2249.499,-5.323,-10.182,33.83
542,Korea,1,1981,21.353,2.8841943492920046,3.8430611068496487,7.246,2599.872,4.673,-8.584,31.97
542,Korea,1,1982,7.19,2.864991907572816,4.140898831786513,8.338,2944.837,1.514,-6.936,31.778
542,Korea,1,1983,3.421,2.839127381549835,4.549479445082095,13.376,3418.714,6.884,-3.952,32.285
542,Korea,1,1984,2.274,2.813802375645372,4.93715466855731,10.552,3867.828,4.32,-1.829,32.107
542,Korea,1,1985,2.46,2.7912944397758452,5.276431164105949,7.839,4260.76,-2.041,-2.075,32.08
542,Korea,1,1986,2.75,2.76430453686449,5.73233247031665,11.327,4790.993,33.201,2.153,32.421
542,Korea,1,1987,3.048,2.7247829577349787,6.32763022502847,12.724,5480.16,18.094,5.631,32.393
542,Korea,1,1988,7.147,2.6789371337832018,7.027807176419224,11.988,6291.63,13.223,6.169,34.61
542,Korea,1,1989,5.7,2.6431048941327084,7.579847302169325,7.073,6931.893,15.818,1.472,36.499
542,Korea,1,1990,8.574,2.592864346848789,12.72,9.878,7824.181,13.435,-0.955,39.32
542,Korea,1,1991,9.333,2.534742211137372,11.865,10.778,8872.391,19.984,-2.345,40.991
542,Korea,1,1992,6.213,2.4964931008936935,11.6,6.199,9537.466,4.817,-0.788,38.51
542,Korea,1,1993,4.801,2.4524740593525087,10.832,6.877,10329.527,6.744,0.415,37.432
542,Korea,1,1994,6.266,2.393222799451435,9.607,9.269,11412.555,23.936,-0.998,38.285
542,Korea,1,1995,4.481,1.955,8.474,9.615,12644.212,22.03,-1.743,38.72
542,Korea,1,1996,4.925,1.885,7.798,7.891,13759.97,14.136,-3.869,39.191
542,Korea,1,1997,4.439,1.786,9.675,6.171,14722.252,2.362,-1.829,36.969
542,Korea,1,1998,7.514,2.143,13.821,-5.129,14022.48,-24.219,10.112,27.615
542,Korea,1,1999,0.813,1.386,15.766,11.467,15739.33,24.635,4.228,30.83
542,Korea,1,2000,2.259,3.877,16.087,9.211,17432.121,22.429,1.703,33.018
542,Korea,1,2001,4.067,2.513,16.625,4.726,18524.335,-3.51,0.381,31.867
542,Korea,1,2002,2.762,2.952,16.444,7.744,20152.219,15.137,0.626,31.306
542,Korea,1,2003,3.515,1.526,19.102,3.075,21072.419,10.603,1.552,32.397
542,Korea,1,2004,3.591,0.029,21.603,5.184,22670.69,12.012,3.561,32.685
542,Korea,1,2005,2.754,0.932,24.917,4.358,24348.952,7.981,1.257,32.714
